sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	B1	B1o	C31	C17d	C21	C21ac	C31.1	C17e	C31a	C17f	C31j	C31.9	C31.10	C21bk	C15	C31f	C21bm	C31l	C3	C21bl	C21cm	C31w	C31b	C17m	C21ar	C21aj	C31i	C21k	42603_C	C17k	C17i	C17	C1d	70826_C	C31k	C31h	C3te	C17n	C31ae	C21.16	C17g	C21ap	70827_C	70823_C	71013_C	C31.5	C31ad	71566_C	70925_C	42605_C	457831_C	C15hu	C15ce	68728_C	70923_C	2173819_C	C31ag	C31aa	757281_C	67859_C	67855_C	456449_C	456414_C	70930_C	C115l	C21ad	70922_C	C42a	C1az	C15gz	1253499_C	C17l	C1	51911_C	C15fg	C42.2	2173820_C	70992_C	C31af	456372_C	C15bn	67866_C	C31o	C15ed	C15bd	1246510_C	70929_C	1249822_C	1256036_C	1257335_C	71232_C	1336429_C	1336480_C	C15ie	C15n	2173823_C	246763_C	457726_C	70906_C	70907_C	462844_C	1180360_C	1180700_C	1250113_C	70993_C	C15jk	C15hs	C15cf	C21bj	1180689_C	747364_C	456906_C	67869_C	456833_C	1257664_C	1250168_C	457833_C	C42bt	C15ch	2173824_C	70913_C	473863_C	37184_C	1253898_C	456339_C	C3cg	C15qy	C15gr	674310_C	2173825_C	2173826_C	2173821_C	1246526_C	49085_C	456427_C	1250108_C	D1	D4	D6	D1ab	D3h	D4d	D1dg	D1dh	D10b	D2p	104877_D	46472_D	D2.2	D1h	70955_D	D1r	D5m	D17k	D17j	D17d	D17c	D17e	D4ae	15655_D	D17	D17l	D1.6	D4ah	2900_D	1247737_D	D6c	12519_D	2580_D	946_D	10612_D	12514_D	D1cr	191129_D	11027_D	10408_D	456700_D	260616_D	8417_D	12292_D	11766_D	15659_D	D1d	D17al	470665_D	D1fw	936315_D	45817_D	2173822_D	D1cj
143708	34C	34C_S281_L001_R1_001.fastq.gz	ccdbf2e4caf0a9aadc32adcf544538ac68038ef458837daf9b201a41aa763d70	34C_S281_L001_R2_001.fastq.gz	03701d46ec2df5179c1d14243ec816890d3c34e4b355f552e903e71d8a42bc2b	679	20220112_matsuda	1.665159394	1.037078906	0.040470269	1.037078906	0.040470269	0	0	0	0	1	0.00520009	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.386615419	0.146732987	0.077096993	0.041374633	0.089305901	0.019895998	0.05087045	0	0.010852363	0	0.018539453	0.006556636	0	0.035270179	0.009043636	0.037304997	0.013565453	0.006104454	0.006782727	0.004521818	0.018765544	0.006556636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004747909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002034818	0.002260909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143706	34A	34A_S279_L001_R1_001.fastq.gz	fd9427e70adc7f1b7073ec441d959531b1d13648b545abc9620bcc71eb09a613	34A_S279_L001_R2_001.fastq.gz	d4267152cc65b8c0533b277825604f2ffa4d3d054c2b9489f8f56cbd04c46b6a	679	20220112_matsuda	1.647705078	1.052978516	0.038818359	1.052978516	0.038818359	0	0	0	0	1	0.006835938	0	0	0.006347656	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.380615234	0.138916016	0.071777344	0.030029297	0.093994141	0.015869141	0.048828125	0	0.011474609	0	0.015869141	0.008300781	0	0.041259766	0.007080078	0.029785156	0	0.006591797	0	0.006347656	0.018066406	0.005126953	0	0.007080078	0	0	0	0	0.004150391	0	0	0	0	0	0	0.005859375	0	0	0	0	0	0	0	0	0.004638672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006347656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015136719	0.013671875	0.009033203	0.002197266	0.000976563	0	0	0	0	0.000976563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143707	34B	34B_S280_L001_R1_001.fastq.gz	248872e92c010ae58c08c2a278d317cd66c756cdc6f640abdadc48cb81e65e55	34B_S280_L001_R2_001.fastq.gz	274238015046ed69c614a9881c2093f85a5ea45c55a3e74b82ed35df66048dfb	679	20220112_matsuda	1.670751783	1.051948052	0.041338943	1.051948052	0.041338943	0	0	0	0	1	0.005121639	0	0	0.005121639	0.000731663	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.382659594	0.143771721	0.052496799	0.034205231	0.092738248	0.018474483	0.048289738	0	0.009145784	0	0.015547832	0.008597037	0	0.042436437	0.008597037	0.03255899	0	0.006219133	0	0.004572892	0.016645327	0	0	0.003841229	0	0.004389976	0	0	0	0	0	0	0	0	0	0.005304555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005121639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023230291	0.024693616	0.010243278	0.001646241	0.001463325	0	0	0	0.00128041	0	0	0	0	0	0	0	0	0	0.001097494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000731663	0
143735	586C	586C_S290_L001_R1_001.fastq.gz	3c162e673ecd2a3baf0d39c1da7474e69388f7103e30add16cd910275ec8cfae	586C_S290_L001_R2_001.fastq.gz	3de271fe7034e56c3ae3b83c2ce4892b0999ac0997a3ebd91bc7c0e47af1b5f6	679	20220112_matsuda	1.671115348	1.040038132	0.044804576	1.040038132	0.044804576	0	0	0	0	1	0.006673022	0	0	0.004448681	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.385128694	0.195741976	0.099459803	0.08293613	0	0	0.072132189	0	0.013028281	0.020972355	0	0.015570384	0	0	0.012074992	0	0.017476962	0.012392755	0	0.009532888	0	0.012710518	0	0.014617096	0.0085796	0.008897363	0	0.007626311	0.004130918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004448681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001271052	0.001271052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143733	586A	586A_S288_L001_R1_001.fastq.gz	7565bcdea83a063b4555736567c00e120295f466975326268c7c3d8c53da7e4c	586A_S288_L001_R2_001.fastq.gz	95c92d593f6765126aa1af9a4d972a8f8b0e2259a41dd0fd87decdfd3dd11010	679	20220112_matsuda	1.578976641	1.045884316	0.040878754	1.045884316	0.040878754	0	0	0	0	1	0.003337041	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.406006674	0.17269188	0.095661846	0.088987764	0	0.004449388	0.066740823	0	0.00862069	0.01974416	0	0.018214683	0	0	0.012235818	0	0.011818687	0.015433815	0.004310345	0.00903782	0	0.009593993	0	0.005144605	0.009315907	0.011818687	0	0.006813126	0.006813126	0.005978865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005005562	0	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143734	586B	586B_S289_L001_R1_001.fastq.gz	0626e430e4c92e70f850e9552c1c51638965e2cd534f0380be2e92e173b7b6b5	586B_S289_L001_R2_001.fastq.gz	6201f7229fe87a867c30980cc3aa11cb868f3d5e5ce8aea1a146de990f4c442e	679	20220112_matsuda	1.679704595	1.039934354	0.044584245	1.039934354	0.044584245	0	0	0	0	1	0.006564551	0	0	0.004102845	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.411925602	0.167669584	0.10202407	0.07631291	0	0.004376368	0.062910284	0	0.011487965	0.022428884	0	0.013402626	0	0	0.01750547	0	0.009299781	0.016411379	0.004376368	0.01012035	0	0.008479212	0	0.010393873	0.010393873	0.009573304	0	0.010667396	0	0	0	0	0	0	0.004923414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007111597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001641138	0.002461707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143748	649A	649A_S249_L001_R1_001.fastq.gz	c1d198d37beebc3153182ccc54ecbe3442be83426d23081ad9e0b06183f26e2b	649A_S249_L001_R2_001.fastq.gz	2b5c1f4d667cdaf13569ff586c378ac79ee02cff0dedb808dd2d84d8f345ddd6	679	20220112_matsuda	1.624408517	1.054219243	0.043178233	1.052641956	0.042981073	0.001577287	0.000197161	0	0	1	0.005323344	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.24783123	0.27898265	0.130126183	0.059542587	0	0.022870662	0.054613565	0.01340694	0.016758675	0.027996845	0	0.013012618	0	0	0.010843849	0	0.013801262	0.014984227	0.005914826	0.011829653	0	0.010449527	0.005520505	0.013209779	0.01123817	0.005717666	0	0.006111987	0.007097792	0.005323344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004140379	0.004731861	0.00216877	0.001774448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143750	649C	649C_S251_L001_R1_001.fastq.gz	64b628d773fac268f1494c63fe766e5435b0ef44b47de75f953523d3231fe097	649C_S251_L001_R2_001.fastq.gz	449fc008a07eae7c675b0d056bbb2060331fd93fb8d28f1977a7cfc8a40d556b	679	20220112_matsuda	1.719631236	1.045010846	0.047993492	1.043383948	0.047722343	0.001626898	0.00027115	0	0	1	0.007592191	0	0	0.01708243	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.239967462	0.277386117	0.124457701	0.056399132	0	0.020065076	0.063177874	0.01708243	0.01681128	0.031453362	0	0.014642082	0	0	0.011659436	0	0.019522777	0.013557484	0.006236443	0.010032538	0	0.010032538	0.004067245	0.014642082	0.009490239	0.004880694	0	0.006778742	0	0	0	0.004609544	0	0	0	0	0	0	0	0.005422993	0.007592191	0.004880694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001626898	0.001898048	0.001626898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143749	649B	649B_S250_L001_R1_001.fastq.gz	0a6562e49bcef6f9d9e77cee0e80f0584704a103d308458b578c48d38a9c2ee2	649B_S250_L001_R2_001.fastq.gz	e463bf972a7e106bee50ea0ef8795cc2ee63e782fd167f8107128b82688b8ffd	679	20220112_matsuda	1.667022697	1.047263017	0.041388518	1.047263017	0.041388518	0	0	0	0	1	0.008544726	0	0	0.014419226	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.225100134	0.288384513	0.118291055	0.062750334	0	0.016555407	0.052603471	0.01388518	0.014686248	0.032576769	0	0.017356475	0	0	0.013351135	0	0.013618158	0.014953271	0.006408545	0.008010681	0	0.008277704	0.006675567	0.011481976	0.007743658	0.008010681	0	0	0.006675567	0.005340454	0	0.004272363	0	0	0	0.005073431	0	0	0.005073431	0.005874499	0.005874499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004539386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004806409	0	0	0.004272363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002670227	0.004806409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143747	632C	632C_S296_L001_R1_001.fastq.gz	6ed389dc233769b97dee03668d7b7f82ec1df2ab1835bd5636c7663d2d4d194e	632C_S296_L001_R2_001.fastq.gz	27e5fcbdd89aa1b992ff72c16471605707d6739b8132b3a85c85eddaca7321f1	679	20220112_matsuda	1.581959844	1.027569673	0.040905004	1.027569673	0.040905004	0	0	0	0	1	0.003296374	0	0	0.004195385	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0.000899011	0	0.476326041	0.11132754	0.031015883	0.021875936	0.10353611	0.026970333	0.059634402	0	0.008240935	0	0.022625112	0.005244231	0	0.030866047	0.008690441	0.027869344	0.009289781	0.00434522	0	0	0.025771651	0.005693737	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004644891	0	0	0	0	0	0	0	0	0.006442913	0	0	0	0	0	0	0	0	0	0.004495055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004195385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143746	632B	632B_S295_L001_R1_001.fastq.gz	f4b6ee68f65357cc398798fa841e663e514558886dc0a8248e40e425b6b9a3f1	632B_S295_L001_R2_001.fastq.gz	ce7ababa93cf39ea00f36e26bd008fc39a3503fe7a2c861d5a0997b2cc6723c3	679	20220112_matsuda	1.71408401	1.017296152	0.042004942	1.017296152	0.042004942	0	0	0	0	1	0.007059654	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.478291564	0.10836569	0.027885634	0.021531945	0.100600071	0.028944582	0.063183904	0	0.009530533	0	0.024355807	0.004588775	0	0.025414755	0.012001412	0.027885634	0.010942464	0.007059654	0	0	0.024355807	0.006353689	0	0	0	0	0	0.004588775	0	0	0	0	0	0	0	0.006353689	0	0	0	0	0	0	0	0	0.007765619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143651	1255C	1255C_S299_L001_R1_001.fastq.gz	7623ae0ed6fb42247540f7aa05b7eddecd6b4ebf24be1c10dd0cff2086ead2c8	1255C_S299_L001_R2_001.fastq.gz	b060ddeefcc0a18a457f5928b25ba1f2261dec725342ca7d907db6fd91cab014	679	20220112_matsuda	1.639647845	1.013661202	0.034608379	1.013661202	0.034608379	0	0	0	0	1	0.010928962	0	0	0.010928962	0.003035823	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.252276867	0.066180935	0.017304189	0.014268367	0.047358834	0.024893746	0.036733455	0	0.004250152	0	0.01608986	0	0	0.019732848	0	0.02003643	0.002428658	0.003642987	0	0.003339405	0.008500304	0.002428658	0	0	0	0	0	0	0	0	0	0	0	0	0.002428658	0.00394657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007285974	0	0.003642987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163023679	0.132058288	0.083788707	0.024286582	0.006071645	0.006982392	0.003339405	0.006071645	0.003642987	0	0	0	0.001821494	0.002428658	0.001517911	0	0	0.003339405	0	0.001517911	0	0	0	0	0.001821494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001517911	0	0	0	0	0	0	0	0	0	0	0	0
143659	1263B	1263B_S316_L001_R2_001.fastq.gz	a70bdb4344fc8d21d6bcbd3cfa5744d8204cfed0ac740af1885eb49b85debf69	1263B_S316_L001_R1_001.fastq.gz	e0eedaba8b30a81649b6c12640577b936d5574efb9c9edf6f4511c56fc8573e1	679	20220112_matsuda	1.929618768	1.008797654	0.06744868	1.008797654	0.06744868	0	0	0	0	1	0.04398827	0	0	0.026392962	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.181818182	0.392961877	0.164222874	0.04398827	0	0	0	0.046920821	0.032258065	0.014662757	0	0.014662757	0	0	0	0	0	0.017595308	0	0.014662757	0	0	0	0	0	0	0	0.011730205	0	0	0	0	0	0	0.026392962	0	0	0	0	0.011730205	0	0	0	0	0	0	0	0	0	0	0	0.014662757	0	0	0	0	0	0	0.011730205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143674	146B	146B_S277_L001_R1_001.fastq.gz	45535f338c3b3cffa09e1871e90cdd6136013deed099d447f4f7db96ac889792	146B_S277_L001_R2_001.fastq.gz	a814c838d2f0bdc9331798df2a26d58d10bf26ae1e64dd6cae7d5b0b21e29c11	679	20220112_matsuda	2.931266846	1.03638814	0.047169811	1.03638814	0.047169811	0	0	0	0	1	0.025606469	0	0	0.005390836	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.211590296	0.167115903	0.074123989	0.014824798	0	0	0	0.008086253	0.013477089	0.009433962	0.005390836	0.006738544	0	0	0	0	0	0.005390836	0.008086253	0	0	0	0	0.006738544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009433962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005390836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005390836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15902965	0.173854447	0.099730458	0.016172507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143744	620C	620C_S368_L001_R1_001.fastq.gz	831618d3c50f8f9736eee0072cb3fa881688f30ea30cce9158f087422357c7d8	620C_S368_L001_R2_001.fastq.gz	4aaec8bd8ef633f8a3ea9999f3f91651c34204df57e0c95f6d168aeee7e1f164	679	20220112_matsuda	2.962216625	1	0.027707809	1	0.027707809	0	0	0	0	1	0.017632242	0	0	0.010075567	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0	0.010075567	0	0	0	0	0	0.010075567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010075567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297229219	0.355163728	0.277078086	0.040302267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143681	160C	160C_S386_L001_R1_001.fastq.gz	55f4366e243c0110eca34e533040d3c93e69e5e69f1b6502aec0481c72a092e4	160C_S386_L001_R2_001.fastq.gz	01ede833a76bf2bf414687e2bb0bbeaf195280781ba7e571764a6df3ae1fcf59	679	20220112_matsuda	2.374055416	1.022670025	0.04534005	1.022670025	0.04534005	0	0	0	0	1	0.020151134	0	0	0.011335013	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0.010075567	0	0.042821159	0.027707809	0.011335013	0	0	0	0	0	0	0	0	0	0.074307305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023929471	0.005037783	0	0	0	0	0	0	0	0.006297229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006297229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006297229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309823678	0.231738035	0.190176322	0.041561713	0	0	0	0	0.007556675	0.005037783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143629	10B	10B_S349_L001_R1_001.fastq.gz	b65f5d37789b971f4fb436dd79506ec3c11f03be57a83a991b2e21a8f64b1971	10B_S349_L001_R2_001.fastq.gz	b5fda3e04260e87aa5d4ff349b375d5ee0441c26681d9309bfa30e457c2972aa	679	20220112_matsuda	1.734121123	1.027695716	0.038404727	1.027695716	0.038404727	0	0	0	0	1	0.012924668	0	0	0.023633678	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.451283	-157.7963	NoData	NoData	0	0	0.113367799	0.202363368	0.118537666	0.040620384	0	0	0.028434269	0.035819793	0.005169867	0.080502216	0	0.018094535	0	0	0.015140325	0	0.008124077	0.003692762	0.013293944	0.007385524	0	0.013293944	0	0.015140325	0	0	0	0.006646972	0.007385524	0	0	0	0	0	0.004800591	0	0	0	0	0	0	0	0	0.048005908	0	0	0	0	0	0	0	0	0.007016248	0	0	0	0	0.003692762	0	0	0	0	0	0.006277696	0.004062038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005539143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003323486	0	0	0	0	0	0	0	0	0	0	0	0	0.069423929	0.062038405	0.031388479	0.007016248	0.002215657	0	0	0	0.00295421	0	0	0	0	0	0	0	0.002584934	0.002584934	0.004062038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
