sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	B1	B1o	C31	C17d	C21	C21ac	C31.1	C17e	C31a	C17f	C31j	C31.9	C31.10	C21bk	C15	C31f	C21bm	C31l	C3	C21bl	C21cm	C31w	C31b	C17m	C21ar	C21aj	C31i	C21k	42603_C	C17k	C17i	C17	C1d	70826_C	C31k	C31h	C3te	C17n	C31ae	C21.16	C17g	C21ap	70827_C	70823_C	71013_C	C31.5	C31ad	71566_C	70925_C	42605_C	457831_C	C15hu	C15ce	68728_C	70923_C	2173819_C	C31ag	C31aa	757281_C	67859_C	67855_C	456449_C	456414_C	70930_C	C115l	C21ad	70922_C	C42a	C1az	C15gz	1253499_C	C17l	C1	51911_C	C15fg	C42.2	2173820_C	70992_C	C31af	456372_C	C15bn	67866_C	C31o	C15ed	C15bd	1246510_C	70929_C	1249822_C	1256036_C	1257335_C	71232_C	1336429_C	1336480_C	C15ie	C15n	2173823_C	246763_C	457726_C	70906_C	70907_C	462844_C	1180360_C	1180700_C	1250113_C	70993_C	C15jk	C15hs	C15cf	C21bj	1180689_C	747364_C	456906_C	67869_C	456833_C	1257664_C	1250168_C	457833_C	C42bt	C15ch	2173824_C	70913_C	473863_C	37184_C	1253898_C	456339_C	C3cg	C15qy	C15gr	674310_C	2173825_C	2173826_C	2173821_C	1246526_C	49085_C	456427_C	1250108_C	D1	D4	D6	D1ab	D3h	D4d	D1dg	D1dh	D10b	D2p	104877_D	46472_D	D2.2	D1h	70955_D	D1r	D5m	D17k	D17j	D17d	D17c	D17e	D4ae	15655_D	D17	D17l	D1.6	D4ah	2900_D	1247737_D	D6c	12519_D	2580_D	946_D	10612_D	12514_D	D1cr	191129_D	11027_D	10408_D	456700_D	260616_D	8417_D	12292_D	11766_D	15659_D	D1d	D17al	470665_D	D1fw	936315_D	45817_D	2173822_D	D1cj
143698	322B	322B_S313_L001_R1_001.fastq.gz	7b67096f388e83d7d267a59159fa2274644a69632010ef8134688a778cf94b26	322B_S313_L001_R2_001.fastq.gz	b658873965b11a67dbc446a379763cc87ca052a2008ec668cbb115306755509d	679	20220112_matsuda	3803	2264	86	2264	86	0	0	0	0	2223	26	0	0	10	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	896	330	112	87	170	66	142	0	22	0	38	20	0	65	18	65	27	10	0	15	33	17	0	12	0	12	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	17	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143725	556B	556B_S397_L001_R1_001.fastq.gz	cfda825d8bdd17f03e9ac377d53b155bf8e16d2a289eb698b2379c0c5b70261b	556B_S397_L001_R2_001.fastq.gz	d5a6592a4785cb3be4dad77b6180e3ff9d149ad574360f721c50a2ec8d6360e2	679	20220112_matsuda	4221	2515	101	2515	101	0	0	0	0	2433	25	0	0	58	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	733	413	283	184	246	55	72	0	26	0	38	32	0	58	33	0	35	39	18	14	13	0	0	19	0	24	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143724	556A	556A_S396_L001_R1_001.fastq.gz	4bcb27de5ba4c66265d9e9cb3f6266367fc1cc8c5af18c9539c73d6807e1b736	556A_S396_L001_R2_001.fastq.gz	cacee02535e29a1a86fedf07b646ce503af9d5350b5b688054154de0fd1a0b29	679	20220112_matsuda	8588	5436	226	5436	226	0	0	0	0	5195	31	0	0	49	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1809	842	538	370	459	94	134	0	54	0	68	47	0	91	55	33	38	64	28	32	37	42	0	33	0	42	0	28	46	27	0	0	0	0	28	34	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	24	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143636	1213A	1213A_S300_L001_R1_001.fastq.gz	ded5bb77d7468ee8b8a61f7ec63664e1a4ca2b12410d8992d9384a8af168bfb0	1213A_S300_L001_R2_001.fastq.gz	19c28cf42e61b4ca21fd50e1b964810164fac1c7e6dd2f22a0161630547c8c24	679	20220112_matsuda	3946	2369	85	2369	85	0	0	0	0	2327	23	0	0	9	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	858	445	155	52	170	72	112	0	40	0	62	38	0	68	36	42	17	12	0	27	38	0	0	0	0	12	0	18	0	9	0	0	0	0	0	18	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143737	609B	609B_S352_L001_R1_001.fastq.gz	6b158bd24ccbdaf107ddb762d0dda00636a99f5c33dc3f619f9df67153f40e97	609B_S352_L001_R2_001.fastq.gz	f95cde74a3fe340ac27b7c4839c8474df73d97de96a3cbba87e18b7119a2a46d	679	20220112_matsuda	4353	2600	96	2600	96	0	0	0	0	2516	29	0	0	28	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	929	300	204	105	161	104	109	0	20	0	40	23	0	80	43	64	24	23	12	0	46	0	0	15	0	13	0	11	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	56	35	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143738	609C	609C_S353_L001_R1_001.fastq.gz	1301d80597590564b47a59a1d20a03e546197dd10bc30df8a85f785da84be6dc	609C_S353_L001_R2_001.fastq.gz	1a8fabacbc1d524b2a987523ad57b32c6da915be7a6c6f2fb2215c281e0d041d	679	20220112_matsuda	8772	5389	216	5389	216	0	0	0	0	5200	31	0	0	40	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1844	681	352	211	301	231	220	0	32	0	110	59	0	139	64	142	57	41	27	0	90	33	0	27	0	24	0	27	0	0	0	0	0	0	21	25	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	151	83	14	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143736	609A	609A_S351_L001_R1_001.fastq.gz	39929f542bf09a89388cc2703b8efe101481e737277b8b14e30094d23ca79f17	609A_S351_L001_R2_001.fastq.gz	cefe739d74dfab724e11ed27122a115119b6fcf85d8b0e30bda59b0ae60b2081	679	20220112_matsuda	5911	3620	141	3620	141	0	0	0	0	3516	31	0	0	12	4	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1112	303	221	117	206	97	123	0	16	0	74	30	0	77	31	70	46	32	14	0	52	11	0	13	0	0	0	15	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	332	122	37	11	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
143756	677C	677C_S275_L001_R1_001.fastq.gz	36b85c953a3aaeae0742f3b0c3819d0cd88aaa21d425364e72a43e824baf7f4d	677C_S275_L001_R2_001.fastq.gz	5b2847b50be7a52419495b9900709f71987656dea303d8b626b439ecfb25cd2a	679	20220112_matsuda	6215	3249	121	3249	121	0	0	0	0	3202	32	0	0	7	7	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	714	340	96	51	143	88	117	0	28	0	40	16	0	49	18	39	0	10	9	35	47	12	0	8	0	0	0	16	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	531	389	248	66	10	0	11	0	10	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143751	670A	670A_S363_L001_R1_001.fastq.gz	5bf4d289c8a26036dd63b0e80d764cba7eef8860f3ab9e2e5576836b4de6c602	670A_S363_L001_R2_001.fastq.gz	594a40bf7c53398ac30e0adf89109c713419e128a6e750efac9ae134370416f5	679	20220112_matsuda	5130	3067	108	3067	108	0	0	0	0	3034	32	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	533	290	147	43	136	41	107	25	10	0	27	15	0	47	12	31	37	0	11	0	39	13	16	10	0	0	0	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	490	267	69	25	0	8	0	7	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
143752	670B	670B_S364_L001_R1_001.fastq.gz	2350a527e1e78106d175f89b70932e09fa84c46624a24e53faa77b5164dd73d5	670B_S364_L001_R2_001.fastq.gz	d8c7d63a4a7459a7afd3312a7cd14e555c36881e4f880280cb0dee7a8d3800b2	679	20220112_matsuda	4136	2425	104	2425	104	0	0	0	0	2373	41	0	0	15	9	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	428	219	81	23	124	39	53	16	8	0	29	13	0	33	6	21	12	8	9	7	19	0	11	6	0	8	5	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	334	217	59	17	24	10	0	9	5	0	0	0	0	5	0	12	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
143697	322A	322A_S312_L001_R1_001.fastq.gz	700af92ce15ad496bf08049bbf749a5b24a7a3272a8217f9a379034717c0c1af	322A_S312_L001_R2_001.fastq.gz	1c5532967bf41c0355bd7daec77f7a354f804ea357ecb0e6ac5003c105778184	679	20220112_matsuda	8597	5675	221	5675	221	0	0	0	0	5474	20	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	2588	763	282	199	451	121	306	0	44	0	79	37	0	177	32	164	0	0	0	34	58	31	0	0	0	26	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143708	34C	34C_S281_L001_R1_001.fastq.gz	ccdbf2e4caf0a9aadc32adcf544538ac68038ef458837daf9b201a41aa763d70	34C_S281_L001_R2_001.fastq.gz	03701d46ec2df5179c1d14243ec816890d3c34e4b355f552e903e71d8a42bc2b	679	20220112_matsuda	7365	4587	179	4587	179	0	0	0	0	4423	23	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1710	649	341	183	395	88	225	0	48	0	82	29	0	156	40	165	60	27	30	20	83	29	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143706	34A	34A_S279_L001_R1_001.fastq.gz	fd9427e70adc7f1b7073ec441d959531b1d13648b545abc9620bcc71eb09a613	34A_S279_L001_R2_001.fastq.gz	d4267152cc65b8c0533b277825604f2ffa4d3d054c2b9489f8f56cbd04c46b6a	679	20220112_matsuda	6749	4313	159	4313	159	0	0	0	0	4096	28	0	0	26	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1559	569	294	123	385	65	200	0	47	0	65	34	0	169	29	122	0	27	0	26	74	21	0	29	0	0	0	0	17	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	56	37	9	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143707	34B	34B_S280_L001_R1_001.fastq.gz	248872e92c010ae58c08c2a278d317cd66c756cdc6f640abdadc48cb81e65e55	34B_S280_L001_R2_001.fastq.gz	274238015046ed69c614a9881c2093f85a5ea45c55a3e74b82ed35df66048dfb	679	20220112_matsuda	9134	5751	226	5751	226	0	0	0	0	5467	28	0	0	28	4	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	2092	786	287	187	507	101	264	0	50	0	85	47	0	232	47	178	0	34	0	25	91	0	0	21	0	24	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	135	56	9	8	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
143735	586C	586C_S290_L001_R1_001.fastq.gz	3c162e673ecd2a3baf0d39c1da7474e69388f7103e30add16cd910275ec8cfae	586C_S290_L001_R2_001.fastq.gz	3de271fe7034e56c3ae3b83c2ce4892b0999ac0997a3ebd91bc7c0e47af1b5f6	679	20220112_matsuda	5259	3273	141	3273	141	0	0	0	0	3147	21	0	0	14	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1212	616	313	261	0	0	227	0	41	66	0	49	0	0	38	0	55	39	0	30	0	40	0	46	27	28	0	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143733	586A	586A_S288_L001_R1_001.fastq.gz	7565bcdea83a063b4555736567c00e120295f466975326268c7c3d8c53da7e4c	586A_S288_L001_R2_001.fastq.gz	95c92d593f6765126aa1af9a4d972a8f8b0e2259a41dd0fd87decdfd3dd11010	679	20220112_matsuda	11356	7522	294	7522	294	0	0	0	0	7192	24	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	2920	1242	688	640	0	32	480	0	62	142	0	131	0	0	88	0	85	111	31	65	0	69	0	37	67	85	0	49	49	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143734	586B	586B_S289_L001_R1_001.fastq.gz	0626e430e4c92e70f850e9552c1c51638965e2cd534f0380be2e92e173b7b6b5	586B_S289_L001_R2_001.fastq.gz	6201f7229fe87a867c30980cc3aa11cb868f3d5e5ce8aea1a146de990f4c442e	679	20220112_matsuda	6141	3802	163	3802	163	0	0	0	0	3656	24	0	0	15	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1506	613	373	279	0	16	230	0	42	82	0	49	0	0	64	0	34	60	16	37	0	31	0	38	38	35	0	39	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143748	649A	649A_S249_L001_R1_001.fastq.gz	c1d198d37beebc3153182ccc54ecbe3442be83426d23081ad9e0b06183f26e2b	649A_S249_L001_R2_001.fastq.gz	2b5c1f4d667cdaf13569ff586c378ac79ee02cff0dedb808dd2d84d8f345ddd6	679	20220112_matsuda	8239	5347	219	5339	218	8	1	0	0	5072	27	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	1257	1415	660	302	0	116	277	68	85	142	0	66	0	0	55	0	70	76	30	60	0	53	28	67	57	29	0	31	36	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	24	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143750	649C	649C_S251_L001_R1_001.fastq.gz	64b628d773fac268f1494c63fe766e5435b0ef44b47de75f953523d3231fe097	649C_S251_L001_R2_001.fastq.gz	449fc008a07eae7c675b0d056bbb2060331fd93fb8d28f1977a7cfc8a40d556b	679	20220112_matsuda	6342	3854	177	3848	176	6	1	0	0	3688	28	0	0	63	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	885	1023	459	208	0	74	233	63	62	116	0	54	0	0	43	0	72	50	23	37	0	37	15	54	35	18	0	25	0	0	0	17	0	0	0	0	0	0	0	20	28	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143749	649B	649B_S250_L001_R1_001.fastq.gz	0a6562e49bcef6f9d9e77cee0e80f0584704a103d308458b578c48d38a9c2ee2	649B_S250_L001_R2_001.fastq.gz	e463bf972a7e106bee50ea0ef8795cc2ee63e782fd167f8107128b82688b8ffd	679	20220112_matsuda	6243	3922	155	3922	155	0	0	0	0	3745	32	0	0	54	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData	0	0	843	1080	443	235	0	62	197	52	55	122	0	65	0	0	50	0	51	56	24	30	0	31	25	43	29	30	0	0	25	20	0	16	0	0	0	19	0	0	19	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
