sample_uid	B1	B1o	C31	C17d	C21	C21ac	C31.1	C17e	C31a	C17f	C31j	C31.9	C31.10	C21bk	C15	C31f	C21bm	C31l	C3	C21bl	C21cm	C31w	C31b	C17m	C21ar	C21aj	C31i	C21k	42603_C	C17k	C17i	C17	C1d	70826_C	C31k	C31h	C3te	C17n	C31ae	C21.16	C17g	C21ap	70827_C	70823_C	71013_C	C31.5	C31ad	71566_C	70925_C	42605_C	457831_C	C15hu	C15ce	68728_C	70923_C	2173819_C	C31ag	C31aa	757281_C	67859_C	67855_C	456449_C	456414_C	70930_C	C115l	C21ad	70922_C	C42a	C1az	C15gz	1253499_C	C17l	C1	51911_C	C15fg	C42.2	2173820_C	70992_C	C31af	456372_C	C15bn	67866_C	C31o	C15ed	C15bd	1246510_C	70929_C	1249822_C	1256036_C	1257335_C	71232_C	1336429_C	1336480_C	C15ie	C15n	2173823_C	246763_C	457726_C	70906_C	70907_C	462844_C	1180360_C	1180700_C	1250113_C	70993_C	C15jk	C15hs	C15cf	C21bj	1180689_C	747364_C	456906_C	67869_C	456833_C	1257664_C	1250168_C	457833_C	C42bt	C15ch	2173824_C	70913_C	473863_C	37184_C	1253898_C	456339_C	C3cg	C15qy	C15gr	674310_C	2173825_C	2173826_C	2173821_C	1246526_C	49085_C	456427_C	1250108_C	D1	D4	D6	D1ab	D3h	D4d	D1dg	D1dh	D10b	D2p	104877_D	46472_D	D2.2	D1h	70955_D	D1r	D5m	D17k	D17j	D17d	D17c	D17e	D4ae	15655_D	D17	D17l	D1.6	D4ah	2900_D	1247737_D	D6c	12519_D	2580_D	946_D	10612_D	12514_D	D1cr	191129_D	11027_D	10408_D	456700_D	260616_D	8417_D	12292_D	11766_D	15659_D	D1d	D17al	470665_D	D1fw	936315_D	45817_D	2173822_D	D1cj
143679	0	0	0.00847457627118644	0.005541069100391135	0.001303780964797914	0	0	0	0	0	0	0.001955671447196871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386245110821382	0.2923728813559322	0.17666232073011734	0.059647979139504564	0.013689700130378096	0.015971316818774447	0.010104302477183833	0.006192959582790091	0.012711864406779662	0.0048891786179921775	0.00423728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143712	0	0	0.005615874204417821	0.0022463496817671283	0.005241482590789966	0	0.0018719580681392737	0	0	0	0	0	0	0	0	0	0.001497566454511419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37588918008236616	0.30138524897042307	0.19543242231374017	0.04642456008985399	0.010482965181579932	0.011231748408835642	0.011231748408835642	0.008611007113440658	0.005990265818045676	0.004867090977162112	0	0	0.00786222388618495	0	0.0041183077499064025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143634	0	0	0.014184397163120567	0.01084689194826867	0.0037546933667083854	0	0	0	0	0	0.003337505214851898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3833959115561118	0.2907801418439716	0.19440967876512308	0.045473508552357114	0.01376720901126408	0.01376720901126408	0.011264080100125156	0	0.0070921985815602835	0	0.004171881518564873	0	0	0	0.0037546933667083854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143665	0	0	0.009829777031886838	0.011028530328458403	0.0035962598897146965	0.0026372572524574443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37928554303524337	0.2956125629345481	0.17837449052984897	0.05586190362023496	0.01006952769120115	0.016782546152001917	0.012946535602972908	0.009590026372572525	0.008151522416686647	0.006233517142172141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143690	0	0	0.009264305177111716	0.0021798365122615805	0.0025431425976385103	0.0007266121707538601	0.0012715712988192551	0.0010899182561307902	0.0018165304268846503	0	0	0	0	0	0.0009082652134423251	0	0	0.0009082652134423251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37529518619436875	0.3091734786557675	0.18510445049954588	0.03978201634877384	0.010172570390554041	0.014713896457765668	0.008719346049046322	0.009082652134423252	0.007992733878292461	0.004904632152588556	0	0	0	0.004904632152588556	0	0	0	0	0	0	0	0	0.004904632152588556	0	0	0	0	0	0	0	0.004541326067211626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143760	0	0	0.006134969325153374	0	0.006134969325153374	0.002230897936419409	0	0	0.002230897936419409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3792526491912995	0.2928053541550474	0.1784718349135527	0.05800334634690463	0.011712214166201896	0.012827663134411601	0.011712214166201896	0.012827663134411601	0.006134969325153374	0.0050195203569436695	0.006134969325153374	0.0039040713887339654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004461795872838818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143709	0	0	0.008930987821380243	0.0040595399188092015	0.002165087956698241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013531799729364006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010825439783491205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3480378890392422	0.3250338294993234	0.17672530446549392	0.0503382949932341	0.014614343707713126	0.015155615696887685	0.012719891745602166	0.008119079837618403	0.005953991880920162	0.005683355886332882	0.004330175913396482	0.004330175913396482	0	0.005953991880920162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005412719891745603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143689	0	0	0.019844890510948905	0.009808394160583942	0.002509124087591241	0.0018248175182481751	0.002281021897810219	0	0	0	0.0009124087591240876	0.002281021897810219	0	0	0	0	0	0	0	0	0	0	0	0.0009124087591240876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015967153284671533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36108576642335766	0.31683394160583944	0.17107664233576642	0.048585766423357664	0.011633211678832116	0.012089416058394161	0.00958029197080292	0.007071167883211679	0.008895985401459854	0.0061587591240875915	0	0	0	0.005018248175182482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143764	0	0	0.02148272957034541	0.009688289806234204	0.0029486099410278013	0.002527379949452401	0	0	0	0	0	0.0016849199663016006	0.0016849199663016006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037910699241786015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016849199663016006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3871103622577928	0.2670598146588037	0.15627632687447346	0.05686604886267902	0.011373209772535805	0.02190395956192081	0.014743049705139006	0.010530749789385004	0.006318449873631003	0.004633529907329402	0.005475989890480202	0.0037910699241786015	0	0.004633529907329402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037910699241786015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143639	0	0	0.026303204208512673	0.027259684361549498	0.006934481109516977	0.001673840267814443	0	0	0	0.0011956001912960307	0.0028694404591104736	0.0040650406504065045	0	0	0	0	0.001673840267814443	0	0	0	0	0.0009564801530368245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009564801530368245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011956001912960307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3476805356288857	0.30392156862745096	0.16714490674318508	0.04949784791965567	0.012673362027737924	0.015064562410329985	0.006934481109516977	0.006456241032998565	0.00741272118603539	0.0040650406504065045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040650406504065045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143650	0	0	0.07567353407290016	0.022187004754358162	0.004358161648177496	0.003961965134706815	0.010301109350237718	0.012282091917591125	0.011093502377179081	0	0.0019809825673534074	0	0.007527733755942948	0	0	0.007527733755942948	0	0.0035657686212361333	0	0	0	0	0.003169572107765452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019809825673534074	0	0	0	0	0.303486529318542	0.27614896988906495	0.16362916006339145	0.036846275752773376	0.011093502377179081	0.018225039619651346	0.0071315372424722665	0.00832012678288431	0.005942947702060222	0	0	0	0.0035657686212361333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143768	0	0	0.0729136998006266	0.04015949871831387	0.01452577613215608	0.007120478496154941	0.01481059527200228	0.0122472230133865	0.015949871831387068	0	0.0031330105383081744	0	0.00740529763600114	0.0031330105383081744	0	0	0.0028481913984619764	0.005411563657077755	0	0.0022785531187695814	0.0011392765593847907	0	0.004557106237539163	0.001708914839077186	0	0.0011392765593847907	0	0	0	0	0	0	0	0	0	0	0	0	0.0011392765593847907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011392765593847907	0	0	0.001708914839077186	0	0.002563372258615779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019937339789233835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011392765593847907	0.3144403303902022	0.2298490458558815	0.15579606949587013	0.03788094559954429	0.00854457419538593	0.011392765593847906	0.011392765593847906	0.006835659356308744	0.00370264881800057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143739	0	0	0.10574257425742574	0.047722772277227724	0.018415841584158415	0.015247524752475247	0.015445544554455445	0.01405940594059406	0.011485148514851485	0	0.0025742574257425744	0	0.0100990099009901	0.0021782178217821784	0	0.007326732673267326	0.0017821782178217822	0.008712871287128714	0	0.0019801980198019802	0.0017821782178217822	0.0029702970297029703	0.0031683168316831685	0	0	0	0	0	0	0.002772277227722772	0.0009900990099009901	0	0	0	0	0	0.0009900990099009901	0.0021782178217821784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001386138613861386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017821782178217822	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021782178217821784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017821782178217822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30257425742574257	0.21485148514851485	0.1201980198019802	0.04118811881188119	0.0075247524752475245	0.012277227722772278	0.007128712871287129	0.0033663366336633663	0.006138613861386139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143761	0	0	0.09216589861751152	0.029953917050691243	0.03225806451612903	0	0	0	0	0	0	0	0	0	0.10829493087557604	0	0	0	0.009216589861751152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009216589861751152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018433179723502304	0	0	0.016129032258064516	0	0	0	0	0	0	0	0.01152073732718894	0.01152073732718894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2119815668202765	0.22350230414746544	0.1497695852534562	0.027649769585253458	0.009216589861751152	0.01152073732718894	0.009216589861751152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009216589861751152	0.009216589861751152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143730	0	0	0.0739657333890514	0.13832010029251984	0.050982030923526954	0.014208106978687839	0	0.008775595486836606	0	0.010447137484329294	0.010029251984956121	0.0029251984956122023	0.0025073129962390303	0.0029251984956122023	0	0	0.0029251984956122023	0	0	0.004178854993731718	0.0029251984956122023	0.002089427496865859	0	0.004178854993731718	0.0029251984956122023	0.0025073129962390303	0	0	0.0025073129962390303	0.00459674049310489	0.0025073129962390303	0	0	0.0025073129962390303	0	0	0.004178854993731718	0	0.0025073129962390303	0.001671541997492687	0.0029251984956122023	0.002089427496865859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025073129962390303	0	0	0.002089427496865859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459674049310489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24446301713330548	0.20016715419974926	0.11199331383201003	0.03426661094860008	0.006686167989970748	0.0071040534893439195	0.0058503969912244045	0	0.007521938988717091	0	0.0029251984956122023	0	0	0	0	0	0	0	0	0	0	0	0	0.005014625992478061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025073129962390303	0	0	0	0	0	0	0	0	0	0	0
143732	0	0	0.08401466027628983	0.14068226670425713	0.05187482379475613	0.013532562729066817	0	0.011559063997744572	0	0.014660276289822385	0.009303636876233437	0.004510854243022272	0.0016915703411333521	0.004792782633211165	0	0	0.002255427121511136	0	0.0039469974626444885	0	0.004510854243022272	0.0033831406822667043	0	0.00422892585283338	0.004792782633211165	0.003665069072455596	0	0.0019734987313222443	0.003665069072455596	0	0	0.0033831406822667043	0	0.0031012122920778123	0	0	0.0016915703411333521	0	0.003665069072455596	0	0.002537355511700028	0.00140964195094446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002255427121511136	0	0	0	0.0016915703411333521	0	0.0019734987313222443	0.002255427121511136	0	0	0	0	0	0	0.002255427121511136	0	0	0	0	0	0	0	0	0	0	0	0.00140964195094446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016915703411333521	0	0	0	0.24302227234282492	0.17987031294051312	0.09585565266422329	0.03467719199323372	0.0039469974626444885	0.010713278827177897	0.005074711023400056	0.0039469974626444885	0.0053566394135889485	0.002537355511700028	0.004792782633211165	0.002537355511700028	0	0	0	0	0	0	0.004792782633211165	0	0	0	0	0	0	0	0.002255427121511136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002255427121511136	0	0	0	0	0	0	0	0	0
143740	0	0	0.15233370084527748	0.08489525909592062	0.02866593164277839	0.020029400955531056	0.02940095553105476	0.025725836089672913	0.018375597206909223	0	0.0033076074972436605	0	0.012679162072767364	0.004226387357589121	0	0.011025358324145534	0.004410143329658214	0.011025358324145534	0.005145167217934583	0.004593899301727306	0	0.002940095553105476	0.005880191106210952	0.003858875413450937	0	0	0	0.002021315692760015	0	0.0034913634693127527	0	0	0	0	0	0	0	0.004410143329658214	0	0	0	0	0	0	0	0	0.0018375597206909224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018375597206909224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20948180815876516	0.18596104373392136	0.1018008085262771	0.02352076442484381	0.009187798603454611	0.009555310547592797	0.006247703050349137	0.004961411245865491	0.002205071664829107	0	0	0.0025725836089672913	0	0	0	0	0	0	0	0	0	0	0.002388827636898199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143769	0	0	0.14650537634408603	0.07426075268817205	0.03696236559139785	0.024193548387096774	0.02721774193548387	0.022513440860215055	0.02788978494623656	0.0016801075268817205	0.004704301075268817	0	0.014112903225806451	0.004032258064516129	0	0.006048387096774193	0.003696236559139785	0.008736559139784945	0.004032258064516129	0.007728494623655914	0.0016801075268817205	0.002688172043010753	0.007728494623655914	0	0	0.0030241935483870967	0	0.004704301075268817	0	0	0	0.0016801075268817205	0	0	0	0	0.0020161290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020161290322580645	0	0	0	0	0	0	0	0	0.0023521505376344087	0	0	0	0	0	0	0	0	0	0	0	0	0.005376344086021506	0	0.003360215053763441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003360215053763441	0	0	0	0	0	0	0.0016801075268817205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2110215053763441	0.18413978494623656	0.10114247311827956	0.017809139784946238	0.008736559139784945	0.010752688172043012	0.006048387096774193	0	0.004368279569892473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143755	0	0	0.16742909423604757	0.09423604757548033	0.026989935956084173	0.008005489478499543	0.03705397987191217	0.018069533394327538	0.03133577310155535	0	0.007319304666056725	0	0.006633119853613907	0.00434583714547118	0	0.00960658737419945	0.00434583714547118	0.008920402561756633	0	0.0022872827081427266	0	0.004574565416285453	0.008005489478499543	0.003888380603842635	0	0.0027447392497712718	0	0	0	0.0029734675205855443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22529734675205856	0.1637694419030192	0.08714547118023788	0.028362305580969808	0.008462946020128087	0.009835315645013724	0.003888380603842635	0.005032021957913998	0.003202195791399817	0	0	0	0	0	0	0.0022872827081427266	0	0	0	0.0027447392497712718	0.0022872827081427266	0.0020585544373284536	0	0	0.0020585544373284536	0.004803293687099725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143741	0	0	0.1784090909090909	0.09289772727272727	0.03068181818181818	0.019318181818181818	0.02528409090909091	0.02556818181818182	0.016477272727272726	0	0.002840909090909091	0	0.017897727272727273	0.004829545454545454	0	0.009659090909090909	0.006818181818181818	0.013920454545454545	0	0.005965909090909091	0.002556818181818182	0	0.005397727272727273	0	0	0	0	0.004261363636363636	0	0.0022727272727272726	0.002840909090909091	0	0	0	0	0	0	0.003693181818181818	0	0	0	0	0	0	0	0	0.003125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002840909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18948863636363636	0.18352272727272728	0.09403409090909091	0.023863636363636365	0.005965909090909091	0.009375	0.008238636363636363	0.0019886363636363634	0	0	0.002840909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143753	0	0	0.1688963210702341	0.08929765886287626	0.033444816053511704	0.01036789297658863	0.0451505016722408	0.016722408026755852	0.026755852842809364	0.004013377926421404	0.006020066889632107	0	0.007357859531772575	0.005016722408026756	0	0.017391304347826087	0.0030100334448160534	0.012040133779264214	0.006354515050167224	0.0023411371237458192	0	0	0.01137123745819398	0	0.002006688963210702	0.0030100334448160534	0	0	0	0	0.0016722408026755853	0	0	0.0016722408026755853	0	0	0	0.0026755852842809363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002006688963210702	0	0	0	0.005351170568561873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016722408026755853	0.0016722408026755853	0	0.1959866220735786	0.14983277591973243	0.09933110367892976	0.022408026755852843	0.008695652173913044	0.01137123745819398	0.004347826086956522	0.0046822742474916385	0.0033444816053511705	0.0030100334448160534	0	0	0	0	0	0.0026755852842809363	0	0.0026755852842809363	0.002006688963210702	0	0	0	0	0	0	0.0023411371237458192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143719	0	0	0.20846153846153845	0.36615384615384616	0.12692307692307692	0.03461538461538462	0	0.04692307692307692	0	0.045384615384615384	0.02076923076923077	0.02076923076923077	0	0.009230769230769232	0.006153846153846154	0	0.006923076923076923	0	0.005384615384615384	0	0.010769230769230769	0.010769230769230769	0	0.006153846153846154	0	0.006923076923076923	0	0.007692307692307693	0.012307692307692308	0.008461538461538461	0	0	0	0.005384615384615384	0	0	0	0	0.006923076923076923	0	0.01	0	0.006923076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005384615384615384	0	0	0	0	0	0	0.004615384615384616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
