sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
143638	1213C	1213C_S302_L001_R1_001.fastq.gz	6c91a135ce252d619299ecdab5a3925ce63331b0033181e458aeda4417b75c88	1213C_S302_L001_R2_001.fastq.gz	8f53ff3f237d423e9014fe5e5c2f74519fc0b4cb467b0e178cd8334ba8ff501f	679	20220112_matsuda	3474	2086	76	2086	76	0	0	0	0	2030	20	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143637	1213B	1213B_S301_L001_R1_001.fastq.gz	f290fb23805852a7086838b82cc004952dd52896f759d82b0483e4e91c866dc7	1213B_S301_L001_R2_001.fastq.gz	afd091ce23b173d41f8f5c3fc6d3f0c199ec7bac122082fd20f62bd1c44f8e96	679	20220112_matsuda	6605	4207	155	4207	155	0	0	0	0	4061	19	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143641	1221B	1221B_S310_L001_R1_001.fastq.gz	024330b0a100a0c5792c210665e73cc1b7fcbcfbc2b4e6fc68c959d81501c8e0	1221B_S310_L001_R2_001.fastq.gz	a29220c1651a078bdafb72c5c7b087d86babc8cbabb514330469d29de2dfe08c	679	20220112_matsuda	5073	3063	110	3063	110	0	0	0	0	3002	21	0	0	18	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143640	1221A	1221A_S309_L001_R1_001.fastq.gz	80e3b8938f439f6db4f44e56982d520739c828085e5d56941dca8af461c78a53	1221A_S309_L001_R2_001.fastq.gz	5c400209fcd5d0694dce10f0b55cd5041f036540f0f2c16a81ba79f296a92b78	679	20220112_matsuda	5986	3793	145	3793	145	0	0	0	0	3625	21	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143726	556C	556C_S398_L001_R1_001.fastq.gz	a94ab11a7af4b0296b6881b165cd0b0dfb71597e30a488fe9026db4ff1662109	556C_S398_L001_R2_001.fastq.gz	40c38cbed52179bd54ed2f9cac1ec9ef67a5c4b3d213a5cbdef16e94b370158c	679	20220112_matsuda	4856	2908	117	2908	117	0	0	0	0	2806	38	0	0	29	7	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143642	1221C	1221C_S311_L001_R1_001.fastq.gz	19e525812bbdfed2ebceb14f48ec73b4791a5bde5df7788bf1ed4227f781f932	1221C_S311_L001_R2_001.fastq.gz	3d79b71e1781832007e8797aa251bbdb8588c3dedc06d95a6354dc0b9089d857	679	20220112_matsuda	7730	4977	174	4977	174	0	0	0	0	4876	34	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143770	748C	748C_S260_L001_R1_001.fastq.gz	37c29343bc9afa385f15ba5029632c86bd3ef5654b90637cabb4cbfb9232a116	748C_S260_L001_R2_001.fastq.gz	994a830e8fb9727da1a9639bf8e6ba7f934d141f4d96a5aa49027f5e636feefa	679	20220112_matsuda	8578	5361	191	5361	191	0	0	0	0	5220	37	0	0	81	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143754	677A	677A_S273_L001_R1_001.fastq.gz	36d632678586ae015d32c2479a7875b2f39bc3cb8bdac223b13d09c2f36ce94e	677A_S273_L001_R2_001.fastq.gz	9a12e7deab057ab6866b514fa690e188ac09cb27bd5f3e45461a76d440ee18d2	679	20220112_matsuda	6498	3952	135	3952	135	0	0	0	0	3862	30	0	0	0	9	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143687	258C	258C_S395_L001_R1_001.fastq.gz	f506456f947bab677062aa0a533958bd3e6e7c298e4d9bee9daf60c3f3178b31	258C_S395_L001_R2_001.fastq.gz	4169b25e6c66ae6306850602c29db67c5cca529609b3df279ec586f7451eee64	679	20220112_matsuda	10604	7112	256	7112	256	0	0	0	0	6774	21	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143686	258B	258B_S394_L001_R1_001.fastq.gz	15d2d9d1703e504a2161d7a7901955b007fce699153a23ddcd8295a6beb5dab6	258B_S394_L001_R2_001.fastq.gz	bff880b2aebf9fa835cb46602add25cc34a1de395c92a145f9a9cada082c3c4a	679	20220112_matsuda	7581	4916	193	4916	193	0	0	0	0	4734	20	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143699	322C	322C_S314_L001_R1_001.fastq.gz	01ef559949c16956455a8f87509ef78825aea95f6bc2bf2d3a4c4fc0c3beebba	322C_S314_L001_R2_001.fastq.gz	d140919023a47bd353932e691b9e336050a2b2325516c344c0506c7c801b86f9	679	20220112_matsuda	3602	2160	86	2160	86	0	0	0	0	2118	22	0	0	13	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143745	632A	632A_S294_L001_R1_001.fastq.gz	fe79f8ee25e4c85f2a2d0f1352635166b07a9c85c584874032e23d120d13f697	632A_S294_L001_R2_001.fastq.gz	48f88c86af9d344a9468a0cfc27e3a5fb1d10cc68ebe9001324e73d10e7612c3	679	20220112_matsuda	4677	2883	108	2883	108	0	0	0	0	2778	22	0	0	22	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143698	322B	322B_S313_L001_R1_001.fastq.gz	7b67096f388e83d7d267a59159fa2274644a69632010ef8134688a778cf94b26	322B_S313_L001_R2_001.fastq.gz	b658873965b11a67dbc446a379763cc87ca052a2008ec668cbb115306755509d	679	20220112_matsuda	3803	2264	86	2264	86	0	0	0	0	2223	26	0	0	10	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143725	556B	556B_S397_L001_R1_001.fastq.gz	cfda825d8bdd17f03e9ac377d53b155bf8e16d2a289eb698b2379c0c5b70261b	556B_S397_L001_R2_001.fastq.gz	d5a6592a4785cb3be4dad77b6180e3ff9d149ad574360f721c50a2ec8d6360e2	679	20220112_matsuda	4221	2515	101	2515	101	0	0	0	0	2433	25	0	0	58	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143724	556A	556A_S396_L001_R1_001.fastq.gz	4bcb27de5ba4c66265d9e9cb3f6266367fc1cc8c5af18c9539c73d6807e1b736	556A_S396_L001_R2_001.fastq.gz	cacee02535e29a1a86fedf07b646ce503af9d5350b5b688054154de0fd1a0b29	679	20220112_matsuda	8588	5436	226	5436	226	0	0	0	0	5195	31	0	0	49	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143636	1213A	1213A_S300_L001_R1_001.fastq.gz	ded5bb77d7468ee8b8a61f7ec63664e1a4ca2b12410d8992d9384a8af168bfb0	1213A_S300_L001_R2_001.fastq.gz	19c28cf42e61b4ca21fd50e1b964810164fac1c7e6dd2f22a0161630547c8c24	679	20220112_matsuda	3946	2369	85	2369	85	0	0	0	0	2327	23	0	0	9	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143737	609B	609B_S352_L001_R1_001.fastq.gz	6b158bd24ccbdaf107ddb762d0dda00636a99f5c33dc3f619f9df67153f40e97	609B_S352_L001_R2_001.fastq.gz	f95cde74a3fe340ac27b7c4839c8474df73d97de96a3cbba87e18b7119a2a46d	679	20220112_matsuda	4353	2600	96	2600	96	0	0	0	0	2516	29	0	0	28	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143738	609C	609C_S353_L001_R1_001.fastq.gz	1301d80597590564b47a59a1d20a03e546197dd10bc30df8a85f785da84be6dc	609C_S353_L001_R2_001.fastq.gz	1a8fabacbc1d524b2a987523ad57b32c6da915be7a6c6f2fb2215c281e0d041d	679	20220112_matsuda	8772	5389	216	5389	216	0	0	0	0	5200	31	0	0	40	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143736	609A	609A_S351_L001_R1_001.fastq.gz	39929f542bf09a89388cc2703b8efe101481e737277b8b14e30094d23ca79f17	609A_S351_L001_R2_001.fastq.gz	cefe739d74dfab724e11ed27122a115119b6fcf85d8b0e30bda59b0ae60b2081	679	20220112_matsuda	5911	3620	141	3620	141	0	0	0	0	3516	31	0	0	12	4	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143756	677C	677C_S275_L001_R1_001.fastq.gz	36b85c953a3aaeae0742f3b0c3819d0cd88aaa21d425364e72a43e824baf7f4d	677C_S275_L001_R2_001.fastq.gz	5b2847b50be7a52419495b9900709f71987656dea303d8b626b439ecfb25cd2a	679	20220112_matsuda	6215	3249	121	3249	121	0	0	0	0	3202	32	0	0	7	7	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143751	670A	670A_S363_L001_R1_001.fastq.gz	5bf4d289c8a26036dd63b0e80d764cba7eef8860f3ab9e2e5576836b4de6c602	670A_S363_L001_R2_001.fastq.gz	594a40bf7c53398ac30e0adf89109c713419e128a6e750efac9ae134370416f5	679	20220112_matsuda	5130	3067	108	3067	108	0	0	0	0	3034	32	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143752	670B	670B_S364_L001_R1_001.fastq.gz	2350a527e1e78106d175f89b70932e09fa84c46624a24e53faa77b5164dd73d5	670B_S364_L001_R2_001.fastq.gz	d8c7d63a4a7459a7afd3312a7cd14e555c36881e4f880280cb0dee7a8d3800b2	679	20220112_matsuda	4136	2425	104	2425	104	0	0	0	0	2373	41	0	0	15	9	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143697	322A	322A_S312_L001_R1_001.fastq.gz	700af92ce15ad496bf08049bbf749a5b24a7a3272a8217f9a379034717c0c1af	322A_S312_L001_R2_001.fastq.gz	1c5532967bf41c0355bd7daec77f7a354f804ea357ecb0e6ac5003c105778184	679	20220112_matsuda	8597	5675	221	5675	221	0	0	0	0	5474	20	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143708	34C	34C_S281_L001_R1_001.fastq.gz	ccdbf2e4caf0a9aadc32adcf544538ac68038ef458837daf9b201a41aa763d70	34C_S281_L001_R2_001.fastq.gz	03701d46ec2df5179c1d14243ec816890d3c34e4b355f552e903e71d8a42bc2b	679	20220112_matsuda	7365	4587	179	4587	179	0	0	0	0	4423	23	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143706	34A	34A_S279_L001_R1_001.fastq.gz	fd9427e70adc7f1b7073ec441d959531b1d13648b545abc9620bcc71eb09a613	34A_S279_L001_R2_001.fastq.gz	d4267152cc65b8c0533b277825604f2ffa4d3d054c2b9489f8f56cbd04c46b6a	679	20220112_matsuda	6749	4313	159	4313	159	0	0	0	0	4096	28	0	0	26	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143707	34B	34B_S280_L001_R1_001.fastq.gz	248872e92c010ae58c08c2a278d317cd66c756cdc6f640abdadc48cb81e65e55	34B_S280_L001_R2_001.fastq.gz	274238015046ed69c614a9881c2093f85a5ea45c55a3e74b82ed35df66048dfb	679	20220112_matsuda	9134	5751	226	5751	226	0	0	0	0	5467	28	0	0	28	4	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143735	586C	586C_S290_L001_R1_001.fastq.gz	3c162e673ecd2a3baf0d39c1da7474e69388f7103e30add16cd910275ec8cfae	586C_S290_L001_R2_001.fastq.gz	3de271fe7034e56c3ae3b83c2ce4892b0999ac0997a3ebd91bc7c0e47af1b5f6	679	20220112_matsuda	5259	3273	141	3273	141	0	0	0	0	3147	21	0	0	14	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143733	586A	586A_S288_L001_R1_001.fastq.gz	7565bcdea83a063b4555736567c00e120295f466975326268c7c3d8c53da7e4c	586A_S288_L001_R2_001.fastq.gz	95c92d593f6765126aa1af9a4d972a8f8b0e2259a41dd0fd87decdfd3dd11010	679	20220112_matsuda	11356	7522	294	7522	294	0	0	0	0	7192	24	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143734	586B	586B_S289_L001_R1_001.fastq.gz	0626e430e4c92e70f850e9552c1c51638965e2cd534f0380be2e92e173b7b6b5	586B_S289_L001_R2_001.fastq.gz	6201f7229fe87a867c30980cc3aa11cb868f3d5e5ce8aea1a146de990f4c442e	679	20220112_matsuda	6141	3802	163	3802	163	0	0	0	0	3656	24	0	0	15	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143748	649A	649A_S249_L001_R1_001.fastq.gz	c1d198d37beebc3153182ccc54ecbe3442be83426d23081ad9e0b06183f26e2b	649A_S249_L001_R2_001.fastq.gz	2b5c1f4d667cdaf13569ff586c378ac79ee02cff0dedb808dd2d84d8f345ddd6	679	20220112_matsuda	8239	5347	219	5339	218	8	1	0	0	5072	27	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143750	649C	649C_S251_L001_R1_001.fastq.gz	64b628d773fac268f1494c63fe766e5435b0ef44b47de75f953523d3231fe097	649C_S251_L001_R2_001.fastq.gz	449fc008a07eae7c675b0d056bbb2060331fd93fb8d28f1977a7cfc8a40d556b	679	20220112_matsuda	6342	3854	177	3848	176	6	1	0	0	3688	28	0	0	63	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143749	649B	649B_S250_L001_R1_001.fastq.gz	0a6562e49bcef6f9d9e77cee0e80f0584704a103d308458b578c48d38a9c2ee2	649B_S250_L001_R2_001.fastq.gz	e463bf972a7e106bee50ea0ef8795cc2ee63e782fd167f8107128b82688b8ffd	679	20220112_matsuda	6243	3922	155	3922	155	0	0	0	0	3745	32	0	0	54	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143747	632C	632C_S296_L001_R1_001.fastq.gz	6ed389dc233769b97dee03668d7b7f82ec1df2ab1835bd5636c7663d2d4d194e	632C_S296_L001_R2_001.fastq.gz	27e5fcbdd89aa1b992ff72c16471605707d6739b8132b3a85c85eddaca7321f1	679	20220112_matsuda	10558	6858	273	6858	273	0	0	0	0	6674	22	0	0	28	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143746	632B	632B_S295_L001_R1_001.fastq.gz	f4b6ee68f65357cc398798fa841e663e514558886dc0a8248e40e425b6b9a3f1	632B_S295_L001_R2_001.fastq.gz	ce7ababa93cf39ea00f36e26bd008fc39a3503fe7a2c861d5a0997b2cc6723c3	679	20220112_matsuda	4856	2882	119	2882	119	0	0	0	0	2833	20	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143651	1255C	1255C_S299_L001_R1_001.fastq.gz	7623ae0ed6fb42247540f7aa05b7eddecd6b4ebf24be1c10dd0cff2086ead2c8	1255C_S299_L001_R2_001.fastq.gz	b060ddeefcc0a18a457f5928b25ba1f2261dec725342ca7d907db6fd91cab014	679	20220112_matsuda	5401	3339	114	3339	114	0	0	0	0	3294	36	0	0	36	10	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143659	1263B	1263B_S316_L001_R2_001.fastq.gz	a70bdb4344fc8d21d6bcbd3cfa5744d8204cfed0ac740af1885eb49b85debf69	1263B_S316_L001_R1_001.fastq.gz	e0eedaba8b30a81649b6c12640577b936d5574efb9c9edf6f4511c56fc8573e1	679	20220112_matsuda	658	344	23	344	23	0	0	0	0	341	15	0	0	9	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143674	146B	146B_S277_L001_R1_001.fastq.gz	45535f338c3b3cffa09e1871e90cdd6136013deed099d447f4f7db96ac889792	146B_S277_L001_R2_001.fastq.gz	a814c838d2f0bdc9331798df2a26d58d10bf26ae1e64dd6cae7d5b0b21e29c11	679	20220112_matsuda	2175	769	35	769	35	0	0	0	0	742	19	0	0	4	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143744	620C	620C_S368_L001_R1_001.fastq.gz	831618d3c50f8f9736eee0072cb3fa881688f30ea30cce9158f087422357c7d8	620C_S368_L001_R2_001.fastq.gz	4aaec8bd8ef633f8a3ea9999f3f91651c34204df57e0c95f6d168aeee7e1f164	679	20220112_matsuda	1176	397	11	397	11	0	0	0	0	397	7	0	0	4	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143681	160C	160C_S386_L001_R1_001.fastq.gz	55f4366e243c0110eca34e533040d3c93e69e5e69f1b6502aec0481c72a092e4	160C_S386_L001_R2_001.fastq.gz	01ede833a76bf2bf414687e2bb0bbeaf195280781ba7e571764a6df3ae1fcf59	679	20220112_matsuda	1885	812	36	812	36	0	0	0	0	794	16	0	0	9	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143629	10B	10B_S349_L001_R1_001.fastq.gz	b65f5d37789b971f4fb436dd79506ec3c11f03be57a83a991b2e21a8f64b1971	10B_S349_L001_R2_001.fastq.gz	b5fda3e04260e87aa5d4ff349b375d5ee0441c26681d9309bfa30e457c2972aa	679	20220112_matsuda	4696	2783	104	2783	104	0	0	0	0	2708	35	0	0	64	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143630	10C	10C_S350_L001_R1_001.fastq.gz	ff29ea73e6913530954c8ce1bdb7c639541848246930879a81cc24bab0a34504	10C_S350_L001_R2_001.fastq.gz	a5738f82166afe71feba872114b32d835f19e8ad8d3ff5fae7e9fc399c58ebd1	679	20220112_matsuda	7509	4587	160	4587	160	0	0	0	0	4478	48	0	0	109	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143702	32C	32C_S389_L001_R1_001.fastq.gz	7ce0110a9c083785c2d3efdc47fba2ae46c2287bfbbaf86133144435ed7fd366	32C_S389_L001_R2_001.fastq.gz	89953b626544364d2bbe0bf38ddaa6ae59e89d6a0ece876c349eacecba2a78f4	679	20220112_matsuda	5845	3596	143	3584	141	12	2	0	0	3428	31	0	0	119	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143700	32A	32A_S387_L001_R1_001.fastq.gz	813dd97498e67c6f2a2b2d5337ae7d85156259c9e0aed4c03f2ec24109c09805	32A_S387_L001_R2_001.fastq.gz	6fb025cd3a74335396ef9fc06bf47f4eaab8635b683835296bda38d158fdcdff	679	20220112_matsuda	6657	4139	168	4124	166	15	2	0	0	3968	33	0	0	149	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143673	146A	146A_S276_L001_R1_001.fastq.gz	c0e1603eee725273957122d66193008b1bf38095c933e58fca9838080d3c1f3d	146A_S276_L001_R2_001.fastq.gz	be23551eea0c7ad347b1a544ff687c93805d1face4a061b1dffcf9d7983f15ec	679	20220112_matsuda	9106	5844	233	5844	233	0	0	0	0	5601	40	0	0	87	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143658	1263A	1263A_S315_L001_R1_001.fastq.gz	b6a9f262a7209a069e70a42fae0df02a0dc627f9a4688aba2e33389c697d49d8	1263A_S315_L001_R2_001.fastq.gz	42a68ba629e83dff43b975a4de161829d68403241f4c15000b7890f3911c94ae	679	20220112_matsuda	1618	760	33	760	33	0	0	0	0	753	24	0	0	14	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143767	745C	745C_S329_L001_R1_001.fastq.gz	f2611d188e4e5c63da980e98c329b64abc148fd45a56f431ba1e11d352648b8a	745C_S329_L001_R2_001.fastq.gz	edc71d2bcc3e85e3407d09077dd41679d2a937e90804d5e679119de981551bb1	679	20220112_matsuda	1138	418	14	418	14	0	0	0	0	409	4	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143783	PCR-Pos2	PCR-Pos-2_S407_L001_R2_001.fastq.gz	a17ce8a6d34f781d359a944d932c679c0fe7cce5960bc8beeb78efd982081ddb	PCR-Pos-2_S407_L001_R1_001.fastq.gz	296a0757f3e77175b7fa306f0e7f451143886e503472761ec32df222ab6d8089	679	20220112_matsuda	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143782	PCR-Pos1	PCR-Pos-1_S343_L001_R2_001.fastq.gz	08ab7d9f7d2165065477c195868fae2aa75db56347dec917da97a5c2fa1d72b1	PCR-Pos-1_S343_L001_R1_001.fastq.gz	dffe0f5ead34fdeef824929a67d062a94ae21ed93d4e3194b25cbadd6723ee72	679	20220112_matsuda	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143781	PCR-Neg2	PCR-Neg-2_S408_L001_R2_001.fastq.gz	6d9b3a99007adf11366e3c5ddb6fb1b1bd75564b55a3df0eed485ff8f72ef491	PCR-Neg-2_S408_L001_R1_001.fastq.gz	830aab1061cc282b6621c09c7e99d2015e08f9f7cbd1a961331fecfd4f4bfb89	679	20220112_matsuda	2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143780	PCR_Neg1	PCR-Neg-1_S344_L001_R2_001.fastq.gz	8bbac5a9d8fda6d0fd83a935d191ad84d24e4aecaf78b713e89029493e0bcb15	PCR-Neg-1_S344_L001_R1_001.fastq.gz	b741f541fb27c872759d9d90889478f55a4834acdd3bd2a1466fe17b0a49e8b3	679	20220112_matsuda	5128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143759	684C	684C_S293_L001_R1_001.fastq.gz	50ec2a2632710069b483ebf131845f213bbf0950a539d5dc2ea8a6b02942dcd0	684C_S293_L001_R2_001.fastq.gz	f6a1dda1ca451ae2cf478953570af37932fa90a5916fb9544c508ba802540314	679	20220112_matsuda	44	13	2	13	2	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143714	386C	386C_S401_L001_R1_001.fastq.gz	2ef7cdcf01ad269b81fb1dc9a7bee03557ab950ac61e7caceb26a93145552f44	386C_S401_L001_R2_001.fastq.gz	7f9650e81969ee4ce52d24a78dbd8b2836aed8ac18d471c6eb29529b388ba992	679	20220112_matsuda	912	192	14	192	14	0	0	0	0	183	8	0	0	36	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143711	353C	353C_S326_L001_R1_001.fastq.gz	af5941afc0043937841d391dd2b183887d9459584b6e770cf641ff53d5e6ce54	353C_S326_L001_R2_001.fastq.gz	ba759ee325f0571bcbfdaaa66d8c30205fc89d2d14116b7598794d27b672297f	679	20220112_matsuda	15	4	1	4	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143675	146C	146C_S278_L001_R1_001.fastq.gz	ee7fad71d3b433497e2c951d9e5ecbe7deb707a0479f9c763114ff4e1a20b064	146C_S278_L001_R2_001.fastq.gz	67ba9eff2286b0390c776803509fef71e0f35ff7656b9a215d6a73fa4b1de9d6	679	20220112_matsuda	1339	260	29	260	29	0	0	0	0	242	17	0	0	5	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143628	10A	10A_S348_L001_R1_001.fastq.gz	48846479f26fc2e555d5b8a48f0b64ef85204d4a7935f46f5c1e1e16be2b068f	10A_S348_L001_R2_001.fastq.gz	8102d7aa14b6167bc118fbc7ee2d7ee2f1d37a4318bb4cb1aa0f29f031cdb2c6	679	20220112_matsuda	1529	222	15	222	15	0	0	0	0	216	12	0	0	4	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
